enunciado,disciplina,id_disciplina
" Nanopartículas de sílica recobertas com antibióticos foram desenvolvidas com sucesso como material bactericida, pois são eficazes contra bactérias sensíveis e resistentes, sem citotoxicidade significativa a células de mamíferos. As nanopartículas livres de antibióticos também foram capazes de matar as bactérias E. coli sensíveis e resistentes ao antibiótico estudado. Os autores sugerem que a interação entre os grupos hidroxil da superfície das nanopartículas e os lipopolissacarídeos da parede celular da bactéria desestabilizaria sua estrutura. Imagem associada para resolução da questão  CAPELETTI, L. B. et al. Tailored Silica – Antibiotic Nanoparticles: Overcoming Bacterial Resistance with Low Cytotoxicity. Langmuir, n. 30, 2014 (adaptado).   A interação entre a superfície da nanopartícula e o lipopolissacarídeo ocorre por uma ligação Alternativas A de hidrogênio. B hidrofóbica. C dissulfeto. D metálica. E iônica.",BIOLOGIA,3
" Segundo o pensamento religioso de Padre Cícero Romão Batista (1844-1934), a ação humana do camponês sobre a natureza deveria seguir alguns princípios norteadores, os quais ficaram conhecidos na cultura popular brasileira como “os preceitos ecológicos do Padre Cícero”. Dentre esses preceitos, destaca-se: “Não plante em serra acima, nem faça roçado em ladeira muito em pé: deixe o mato protegendo a terra para que a água não a arraste e não se perca a sua riqueza.”  FIGUEIREDO, J. B. A. Educação ambiental dialógica: as contribuições de Paulo freire e a cultura popular nordestina. Fortaleza: UFC, 2007.  Comparando o pensamento do Padre Cícero com o atual conhecimento científico, pode-se encontrar elementos de convergência, já que a prática citada contribui primariamente para evitar (o)a Alternativas A erosão. B salinização. C eutrofização. D assoreamento. E desertificação.",BIOLOGIA,3
" O progresso Eu queria não ver todo o verde da terra morrendo E das águas dos rios os peixes desaparecendo Eu queria gritar que esse tal de ouro negro Não passa de um negro veneno E sabemos que por tudo isso vivemos bem menos ROBERTO CARLOS; ERASMO CARLOS. Roberto Carlos. Rio de Janeiro: CBS, 1976 (fragmento). O trecho da letra da canção avalia o uso de combustíveis fósseis com base em sua potencial contribuição para aumentar o(a) Alternativas A base da pirâmide etária. B alcance da fronteira de recursos. C degradação da qualidade de vida. D sustentabilidade da matriz energética. E exploração do trabalho humano.",BIOLOGIA,3
" Uma cozinheira colocou sal a mais no feijão que estava cozinhando. Para solucionar o problema, ela acrescentou batatas cruas e sem tempero dentro da panela. Quando terminou de cozinhá-lo, as batatas estavam salgadas, porque absorveram parte do caldo com excesso de sal. Finalmente, ela adicionou água para completar o caldo do feijão. O sal foi absorvido pelas batatas por Alternativas A osmose, por envolver apenas o transporte do solvente. B fagocitose, porque o sal transportado é uma substância sólida. C exocitose, uma vez que o sal foi transportado da água para a batata. D pinocitose, porque o sal estava diluído na água quando foi transportado. E difusão, porque o transporte ocorreu a favor do gradiente de concentração.",BIOLOGIA,3
"  O “The Kidney Project” é um projeto realizado por cientistas que pretendem desenvolver um rim biônico que executará a maioria das funções biológicas do órgão. O rim biônico possuirá duas partes que incorporam recentes avanços de nanotecnologia, filtração de membrana e biologia celular. Esse projeto significará uma grande melhoria na qualidade de vida para aquelas pessoas que dependem da hemodiálise para sobrevivência.  Disponível em: https://pharm.ucsf.edu. Acesso em: 26 abr. 2019 (adaptado).   O dispositivo criado promoverá diretamente a Alternativas A remoção de ureia B excreção de lipídios. C síntese de vasopressina. D transformação de amônia. E fabricação de aldosterona.",BIOLOGIA,3
"  Durante sua evolução, as plantas apresentaram grande diversidade de características, as quais permitiram sua sobrevivência em diferentes ambientes. Na imagem, cinco dessas características estão indicadas por números.  Legenda:  ➊ Embriões protegidos no gametófito.  ➋ Tecidos condutores verdadeiros.  ➌ Formação de tubo polínico.  ➍ Polinização pelo vento.  ➎ Produção de frutos.   Imagem associada para resolução da questão  CAMPBELL, N. et al. Biologia. São Paulo: Artmed, 2010 (adaptado).   A aquisição evolutiva que permitiu a conquista definitiva do ambiente terrestre pelas plantas está indicada pelo número Alternativas A 1. B 2. C 3. D 4. E 5.",BIOLOGIA,3
" O princípio da eficiência apresenta-se sob dois aspectos, podendo tanto ser considerado em relação à forma de atuação do agente público, do qual se espera o melhor desempenho possível de suas atuações e atribuições, para lograr os melhores resultados, como também em relação ao modo racional de se organizar, estruturar, disciplinar a Administração Pública, e também com o intuito de alcance de resultados na prestação do serviço público.  (Di Pietro, 2002.)  Constitui-se em uma situação que exemplifica o atendimento ao princípio da eficiência na Administração Pública:  Alternativas A A contratação de uma empresa especializada em coleta de resíduos para implementar a coleta seletiva contribui significativamente para menos resíduos indo para aterros sanitários e em uma redução nos custos de gestão de resíduos para a prefeitura.   B Os servidores de um determinado município atendem e prestam serviços aos cidadãos com qualidade e rapidez; entretanto, por não haver uma devida organização, a otimização e o controle dos custos são complicados, gerando a utilização de recursos adicionais para sua prestação.  C Um município investiu em um novo sistema de transporte público para fornecer informações em tempo real sobre os horários e a localização dos ônibus, mas a forma de organização e estruturação do setor responsável acabou por tornar o serviço mais oneroso e insatisfatório para a população.  D Um sistema on-line para agendamento de serviços foi implantado no departamento de emissão de documentos de determinada prefeitura; contudo, a falta de conhecimento e treinamento adequado dos funcionários acabou gerando aumento drástico do tempo de espera e piora do atendimento. ",DIREITO,4
" Tendo em vista a nova Lei de Licitações e Contratos Administrativos, sobre as definições utilizadas pela Lei de Licitações, analise as afirmativas a seguir.  I. Notória especialização: qualidade de profissional ou de empresa cujo conceito, no campo de sua especialidade, decorrente de desempenho anterior, estudos, experiência, publicações, organização, aparelhamento, equipe técnica ou outros requisitos relacionados com suas atividades, permite inferir que o seu trabalho é essencial e reconhecidamente adequado à plena satisfação do objeto do contrato.  II. Obra: toda atividade estabelecida, por força de lei, como privativa das profissões de arquiteto e engenheiro que implica intervenção no meio ambiente por meio de um conjunto harmônico de ações que, agregadas, formam um todo que inova o espaço físico da natureza ou acarreta alteração substancial das características originais de bem imóvel.  III. Serviço especial de engenharia: todo serviço de engenharia que tem por objeto ações, objetivamente padronizáveis em termos de desempenho e qualidade, de manutenção, de adequação e de adaptação de bens móveis e imóveis, com preservação das características originais dos bens.  IV. Diálogo competitivo: modalidade de licitação para contratação de obras, serviços e compras em que a Administração Pública realiza diálogos com licitantes previamente selecionados mediante critérios objetivos, com o intuito de desenvolver uma ou mais alternativas capazes de atender às suas necessidades, devendo os licitantes apresentar proposta final após o encerramento dos diálogos.  Está correto o que se afirma em Alternativas A I, II, III e IV.  B I e IV, apenas. C II e III, apenas. D I, II e IV, apenas. ",DIREITO,4
" Em 1º de abril de 2021 foi publicada a Lei nº 14.133, trazendo a nova Lei de Licitações e Contratos Administrativos. Sobre os prazos dos contratos administrativos, marque V para as afirmativas verdadeiras e F para as falsas.  ( ) O contrato que previr a operação continuada de sistemas estruturantes de tecnologia da informação poderá ter vigência máxima de quinze anos.  ( ) A Administração, observadas as diretrizes legais, poderá celebrar contratos com prazo de até cinco anos nas hipóteses de serviços e fornecimentos contínuos.  ( ) A Administração poderá celebrar contratos com prazo de até dez anos para contratação em que houver transferência de tecnologia de produtos estratégicos para o Sistema Único de Saúde (SUS), conforme elencados em ato da direção nacional do SUS, inclusive por ocasião da aquisição desses produtos durante as etapas de absorção tecnológica, e em valores compatíveis com aqueles definidos no instrumento firmado para a transferência de tecnologia.  ( ) A Administração poderá estabelecer a vigência por prazo indeterminado nos contratos em que seja usuária de serviço público oferecido em regime de monopólio, desde que comprovada, a cada exercício financeiro, a existência de créditos orçamentários vinculados à contratação.  Nos termos da nova Lei de Licitações e Contratos Administrativos – Lei nº 14.133/2021, a sequência está correta em  Alternativas A V, V, V, V.  B F, F, V, F. C V, V, F, V.  D F, F, F, F. ",DIREITO,4
" Como órgão fiscalizador da profissão de Fisioterapia e Terapia Ocupacional, o CREFITO-4, utilizar-se-á do processo administrativo em sua atuação. Sobre as disposições contidas na Lei nº 9.784, de 29 de janeiro de 1999, que regula o processo administrativo, analise as afirmativas a seguir.  I. Nos processos administrativos serão observados, dentre outros, os critérios de adoção de formas simples, suficientes para propiciar adequado grau de certeza, segurança e respeito aos direitos dos administrados; e, de adequação entre meios e fins, vedada a imposição de obrigações, restrições e sanções em medida superior àquelas estritamente necessárias ao atendimento do interesse público.  II. O administrado tem direito a ter ciência da tramitação dos processos administrativos em que tenha a condição de interessado, ter vista dos autos, obter cópias de documentos neles contidos e conhecer as decisões proferidas.  III. É vedada à Administração a recusa imotivada de recebimento de documentos, devendo o servidor orientar o interessado quanto ao suprimento de eventuais falhas.  IV. As organizações e associações representativas, no tocante a direitos e interesses coletivos; e, as pessoas ou as associações legalmente constituídas quanto a direitos ou interesses difusos, são legitimados como interessados no processo administrativo.  Nos termos da Lei nº 9.784/1999, está correto o que se afirma em  Alternativas A I, II, III e IV.  B I, apenas.  C II e III, apenas.  D II e IV, apenas.  ",DIREITO,4
" O sistema de responsabilização por atos de improbidade administrativa tutelará a probidade na organização do Estado e no exercício de suas funções, como forma de assegurar a integridade do patrimônio público e social, nos termos desta Lei (Art. 1º, Lei nº 8.429/1992). Sobre a Lei de Improbidade Administrativa, analise as afirmativas a seguir.  I. O mero exercício da função ou desempenho de competências públicas é suficiente para atrair a responsabilidade por ato de improbidade administrativa.  II. Os atos de improbidade praticados contra o patrimônio de entidade privada que receba incentivo fiscal de Município, por exemplo, estão sujeitos às sanções previstas nesta normativa.  III. Para os fins da lei de improbidade, considera-se agente público o agente político, o servidor público e todo aquele que exerce, ainda que transitoriamente ou sem remuneração, por eleição, nomeação, designação, contratação ou qualquer outra forma de investidura ou vínculo, mandato, cargo, emprego ou função nas entidades protegidas pela lei de improbidade.  IV. A lei de improbidade é aplicada, no que couber, àquele que, mesmo não sendo agente público, induza ou concorra dolosamente para a prática do ato de improbidade.  Nos termos da Lei de Improbidade Administrativa, Lei nº 8.429/1992, está correto o que se afirma em  Alternativas A I, II, III e IV.  B II, apenas.  C III e IV, apenas.  D II, III e IV, apenas. ",DIREITO,4
" Sobre o regime constitucional dos servidores públicos, assinale a afirmativa correta.  Alternativas A Os vencimentos dos cargos do Poder Legislativo e do Poder Judiciário não poderão ser superiores aos pagos pelo Poder Executivo.  B Os cargos, empregos e funções públicas são acessíveis apenas a brasileiros natos e naturalizados que preencham os requisitos estabelecidos em lei.  C As funções de confiança e os cargos em comissão podem ser exercidos ou ocupados por servidores púbicos efetivos ou não, já que são funções e cargos declarados em lei de livre nomeação e exoneração, destinando-se apenas às atribuições de direção, chefia e assessoramento.  D A remuneração e o subsídio dos ocupantes de cargos, funções e empregos públicos da Administração direta, autárquica e fundacional, dos membros de qualquer dos Poderes da União, dos Estados, do Distrito Federal e dos Municípios, e dos demais agentes políticos e os proventos, pensões ou outra espécie remuneratória, percebidos cumulativamente ou não, incluídas as vantagens pessoais ou de qualquer outra natureza, com exceção dos detentores de mandato eletivo, não poderão exceder o subsídio mensal, em espécie, dos Ministros do Supremo Tribunal Federal.  ",DIREITO,4
" Segundo o Art. 193 da Constituição da República Federativa do Brasil, “a ordem social tem como base o primado do trabalho, e como objetivo o bem-estar e a justiça sociais. O Estado exercerá a função de planejamento das políticas sociais, assegurada, na forma da lei, a participação da sociedade nos processos de formulação, de monitoramento, de controle e de avaliação dessas políticas”. Sobre as normas constitucionais relacionadas à saúde e à assistência social, assinale a afirmativa INCORRETA.  Alternativas A A assistência social será prestada a quem dela necessitar, desde que contribua com a seguridade social.  B O atendimento integral, com prioridade para as atividades preventivas, sem prejuízo dos serviços assistenciais, é uma das diretrizes que organiza o Sistema Único de Saúde (SUS).   C A saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação.  D A assistência social tem como objetivos: a proteção à família, à maternidade, à infância, à adolescência e à velhice, a promoção da integração ao mercado de trabalho, a habilitação e reabilitação das pessoas portadoras de deficiência e a promoção de sua integração à vida comunitária, entre outros. ",DIREITO,4
" Príamo, servidor público federal, ao levar seu cachorro para passear como parte de sua rotina diária, por volta das 23h, avista a casa de Agamenon, seu desafeto e vizinho de longa data, e o vê subitamente desmaiar na varanda, ocasião em que Príamo adentra a residência de seu desafeto para lhe prestar socorro. Ao voltar a si e vendo quem o socorria, Agamenon grita em alta voz para que Príamo saia de sua casa imediatamente, acusando-o de invasão domiciliar. Considerando o caso hipotético e o rol de direitos fundamentais esculpidos na Constituição da República Federativa do Brasil de 1988, pode-se afirmar que, ao adentrar a residência de Agamenon sem seu consentimento, Príamo  Alternativas A teria agido corretamente se tivesse invadido a casa de Agamenon para prestar-lhe socorro sem o consentimento do morador apenas durante o dia.  B agiu corretamente, já que é permitida a entrada em casa alheia sem o consentimento do morador para prestar-lhe socorro, entre outras hipóteses, seja durante o dia, seja à noite.  C afrontou a Constituição, já que a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do morador, salvo em caso de flagrante delito ou desastre apenas. D agiu corretamente, já que apenas em caso de flagrante delito, desastre ou para prestar socorro por agente público, visto estar revestido de fé pública, a Constituição permite a entrada em casa alheia sem a permissão do morador.  ",DIREITO,4
" Sobre o regime disciplinar normatizado pela Lei nº 8.112/1990, que dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais, assinale a afirmativa correta.  Alternativas A É dever do servidor cumprir as ordens de outros servidores, ainda que manifestamente ilegais.  B A suspensão será aplicada em caso de reincidência das faltas punidas com advertência e de violação das demais proibições que não tipifiquem infração sujeita a penalidade de demissão, não podendo exceder sessenta dias.  C Será punido com suspensão de até sessenta dias o servidor que, injustificadamente, recusar-se a ser submetido a inspeção médica determinada pela autoridade competente, cessando os efeitos da penalidade uma vez cumprida a determinação. D O servidor que acumular licitamente dois cargos efetivos, quando investido em cargo de provimento em comissão, ficará afastado de ambos os cargos efetivos, salvo na hipótese em que houver compatibilidade de horário e local com o exercício de um deles, declarada pelas autoridades máximas dos órgãos ou entidades envolvidos.  ",DIREITO,4
" À luz do Estatuto dos Servidores Públicos Civis da União, sobre licenças e concessões, analise as afirmativas a seguir.  I. Em razão de seu casamento, Menelau, servidor de autarquia federal, se afastou do serviço, sem qualquer prejuízo remuneratório, por oito dias consecutivos.  II. Afrodite, servidora federal estável, se afastou do serviço, com remuneração, por oito dias consecutivos em virtude do falecimento de seu irmão.  III. Pátroclo, servidor federal em estágio probatório, se afastou por quatro meses do serviço, com remuneração, para participar de capacitação profissional no interesse da Administração.  IV. Páris, servidor federal estável, se afastou por um ano e dois meses consecutivos para tratamento de sua saúde, sem prejuízo da remuneração, após perícia realizada por junta médica oficial.  V. Aquiles, servidor estável de autarquia federal, se afastou do serviço, com remuneração, por noventa dias consecutivos no período de doze meses para cuidar de seu pai que se encontrava acamado por enfermidade comprovada por perícia médica oficial, já que não havia quem pudesse assisti-lo nem a possibilidade de compensar o horário de ausência do serviço, tendo sido computado esse período de licença como de efetivo exercício para todos os efeitos.  De acordo com as normas constantes da Lei nº 8.112/1990, está correto o que se afirma apenas em  Alternativas A I, II e IV.  B II, III e IV.   C II, IV e V. D III, IV e V.  ",DIREITO,4
" Tendo em vista as disposições encontradas na Lei nº 9.784/1999, marque V para as afirmativas verdadeiras e F para as falsas.  ( ) É direito do administrado ter vista dos autos dos processos administrativos em que tenha a condição de interessado, vedada a obtenção de cópias de documentos neles contidos.  ( ) É vedada à administração a recusa imotivada de recebimento de documentos, devendo o servidor orientar o interessado quanto ao suprimento de eventuais falhas.  ( ) Os atos do processo administrativo não dependem de forma determinada senão quando a lei expressamente a exigir.  ( ) A autenticação de documentos exigidos em cópia poderá ser feita pelo órgão administrativo.   A sequência está correta em  Alternativas A F, V, V, V.  B V, F, V, F.  C V, F, F, V.  D F, V, F, F. ",DIREITO,4
" No desempenho das atribuições do cargo, o Técnico de Arquivo do CREFITO-4 terá acesso a documentos diversos da entidade, sobre os quais, em alguns casos, deverá manter o devido sigilo profissional, e, em outros, se atentar ao princípio da publicidade que rege a Administração Pública. Diante do exposto, analise as condutas a seguir.  I. Revelar fato ou circunstância de que tem ciência em razão das atribuições e que deva permanecer em segredo, propiciando beneficiamento por informação privilegiada ou colocando em risco a segurança da sociedade e do Estado.  II. Negar publicidade aos atos oficiais, exceto em razão de sua imprescindibilidade para a segurança da sociedade e do Estado ou de outras hipóteses instituídas em lei.  III. Revelar ou permitir que chegue ao conhecimento de terceiro, antes da respectiva divulgação oficial, teor de medida política ou econômica capaz de afetar o preço de mercadoria, bem ou serviço.  Considerando a Lei de Improbidade Administrativa, são atos de improbidade nela previstos o que está contido em Alternativas A I, II e III.  B I e II, apenas.  C I e III, apenas.  D II e III, apenas. ",DIREITO,4
" Fernando recebeu dois documentos oriundos de processos licitatórios para fins de organização e arquivo. Cada documento acompanhava uma breve descrição de seu conteúdo. O primeiro se tratava do documento necessário para a contratação de bens e serviços, contendo, dentre outros parâmetros e elementos, a definição do objeto, incluídos sua natureza, os quantitativos, o prazo do contrato e, a possibilidade de sua prorrogação. O segundo foi descrito resumidamente como a peça técnica com todos os subsídios necessários à elaboração do projeto básico. Segundo a Lei de Licitações e Contratos Administrativos, tais documentos são definidos, respectivamente, como Alternativas A projeto básico e matriz de riscos. B termo de referência e anteprojeto. C projeto executivo e pré-qualificação. D estudo técnico preliminar e projeto básico.",DIREITO,4
" De acordo com o que estabelece a Lei nº 8.112/1990, que institui o Regime Jurídico dos Servidores Públicos Civis da União, das autarquias, inclusive em regime especial, e das fundações públicas federais, analise as afirmativas a seguir.  I. Será cassada a aposentadoria ou a disponibilidade do inativo que houver praticado, na atividade, falta punível com a demissão.  II. Configura abandono de cargo a ausência intencional do servidor no serviço por mais de trinta dias úteis.  III. As penalidades disciplinares serão aplicadas pelo Presidente da República quando se tratar de demissão e cassação de aposentadoria ou disponibilidade de servidor vinculado ao respectivo Poder, órgão ou entidade.  IV. A ação disciplinar prescreverá em dois anos, quando as infrações forem puníveis com demissão, cassação de aposentadoria, ou disponibilidade e destituição de cargo em comissão.  Está correto o que se afirma apenas em  Alternativas A I e III.  B II e III.  C II e IV.  D III e IV. ",DIREITO,4
" De acordo com as disposições constitucionais sobre a Organização dos Poderes, é correto afirmar que: Alternativas A Cada território elegerá seis Deputados. B Cada Senador será eleito com um suplente. C Cada Estado e o Distrito Federal elegerão quatro Senadores, com mandato de oito anos. D O Senado Federal compõe-se de representantes dos Estados e do Distrito Federal, eleitos segundo o princípio majoritário. ",DIREITO,4
" Considerando o que disciplina a Constituição Federal sobre os servidores públicos, é INCORRETO afirmar que: Alternativas A Quando a demissão do servidor estável for invalidada por sentença judicial ele será reconduzido ao cargo de origem. B O servidor público estável só perderá o cargo mediante processo administrativo em que lhe seja assegurada ampla defesa. C Como condição para a aquisição da estabilidade, é obrigatória a avaliação especial de desempenho por comissão instituída para tal finalidade. D Extinto o cargo ou declarada a sua desnecessidade, o servidor estável ficará em disponibilidade, com remuneração proporcional ao tempo de serviço. ",DIREITO,4
" Os chamados remédios constitucionais, que decorrem dos direitos e garantias fundamentais descritos no Art. 5º da Constituição Federal da República, são essenciais para proteger e assegurar, a todos os brasileiros e estrangeiros, o direito à vida, à liberdade, à igualdade, à segurança e à propriedade privada. Sobre os remédios constitucionais, relacione adequadamente as colunas a seguir.  1. Habeas corpus. 2. Mandado de injunção. 3. Habeas data. 4. Mandado de segurança.  ( ) Concedido sempre que a falta de norma regulamentadora torne inviável o exercício dos direitos e liberdades constitucionais e das prerrogativas inerentes à nacionalidade, à soberania e à cidadania. ( ) Concedido sempre que alguém sofrer ou se achar ameaçado de sofrer violência ou coação em sua liberdade de locomoção, por ilegalidade ou abuso de poder. ( ) Para assegurar o conhecimento de informações relativas à pessoa do impetrante, constantes de registros ou bancos de dados de entidades governamentais ou de caráter público. ( ) Concedido para proteger direito líquido e certo.  A sequência está correta em Alternativas A 2, 1, 3, 4. B 2, 3, 4, 1. C 3, 4, 1, 2. D 4, 2, 1, 3.",DIREITO,4
" “O Brasil conta com uma agência especializada que integra a estrutura do Ministério das Relações Exteriores; tem como atribuições negociar, coordenar, implementar e acompanhar programas e projetos brasileiros de cooperação técnica, executados com base em acordos firmados pelo Brasil com outros países e organismos internacionais.” As informações aduzem a respeito do princípio constitucional pelo qual o país rege suas relações internacionais denominado: Alternativas A Igualdade entre os Estados.  B Solução pacífica dos conflitos. C Prevalência dos direitos humanos.  D Cooperação entre os povos para o progresso da humanidade.",DIREITO,4
" Em certo processo administrativo, o servidor Adonias interpôs, dentro do prazo legal, recurso administrativo perante órgão incompetente. Diante do fato, a assessoria jurídica do órgão recomendou não conhecer do recurso, indicar ao recorrente a autoridade competente, além de devolver-lhe o prazo para recurso. Com base na lei que regula o processo administrativo na Administração Federal (Lei nº 9.784/1999), é correto afirmar que Alternativas A o não conhecimento do recurso não impede a Administração de rever de ofício o ato ilegal, desde que não ocorrida preclusão administrativa. B há vício no processo administrativo em questão, pois é inadmissível a devolução do prazo para recurso ao interessado que interpôs recurso perante órgão incompetente. C a orientação da Assessoria Jurídica sobre o não conhecimento do recurso encontra-se equivocada, pois a única hipótese prevista em lei para que tal situação ocorra é a interposição intempestiva do recurso.  D o órgão competente para decidir o recurso, quando interposto, não poderá anular ou revogar a decisão recorrida, ainda que seja matéria de sua competência, pois tal matéria é adstrita à reserva de jurisdição.  ",DIREITO,4
" Os servidores públicos – Frederico e Catarina, estão sendo processados por atos a eles imputados em face de previsões da Lei de Improbidade Administrativa (Lei nº 8.429/1992). Frederico revelou fato de que teve ciência em razão das atribuições de seu cargo e que deveria permanecer em segredo, embora não tenha tido benefício da informação privilegiada ou colocado em risco a segurança da sociedade e do Estado. Catarina, por sua vez, frustrou, em ofensa à imparcialidade, o caráter concorrencial de concurso público, com vistas à obtenção de benefício de terceiros, particulares, que não são servidores públicos. Nos termos da Lei nº 8.429/1992, é correto afirmar que  Alternativas A Frederico não cometeu ato de improbidade administrativa. B Catarina cometeu ato que importa enriquecimento ilícito, segundo a capitulação legal. C poderá ocorrer a suspensão dos direitos políticos de Frederico por prazo não superior a quatro anos. D a referida lei não se aplica à conduta de Catarina, uma vez que os terceiros beneficiados pela conduta ilícita não são agentes públicos. ",DIREITO,4
" Helena, servidora do Setor de Compras do CREFITO-4, recebeu os seguintes despachos de processos de contratação em andamento perante o Conselho:  I. Contratação de empresa especializada na execução de obra, mediante a modalidade convite.  II. Contratação de serviço de organização de etapa de concurso público, no valor de R$ 10.100,00, por dispensa de licitação em razão do preço.  III. Celebração de contrato com cláusula de prazo de vigência estabelecida em cinco anos, por se tratar de serviço contínuo, observadas as demais diretrizes legais.   Tendo em vista a Lei Federal nº 14.133/2021, são despachos que se encontram de acordo com a referida lei: Alternativas A I, II e III. B I e II, apenas. C I e III, apenas. D II e III, apenas.",DIREITO,4
" João, Maria, Carlos e Ana, analistas do CREFITO-4, constituem grupo de trabalho que está desempenhando uma série de ações no âmbito do órgão, a fim de otimizar as práticas de gestão e promover maior eficiência. Dentre as ações elencadas pelo grupo, está a alienação de bens móveis inservíveis, consistentes em computadores e equipamentos de escritório. Indique, a seguir, dentre as opiniões evidenciadas pelos analistas, aquela que apresenta a correta solução diante do que dispõe a Lei nº 14.133/2021: Alternativas A Maria opinou no sentido de realizar licitação na modalidade leilão, a quem oferecer o maior lance. B Carlos manifestou que o adequado seria um pregão, cujo critério de julgamento seja o de menor preço. C João se posicionou a favor da realização da licitação na modalidade concorrência do tipo técnica e preço. D Ana afirmou que deveria ser utilizado o diálogo competitivo, com discussão prévia entre o órgão e os licitantes selecionados. ",DIREITO,4
" A respeito dos princípios e dos direitos fundamentais estabelecidos na Constituição Federal de 1988, marque V para as afirmativas verdadeiras e F para as falsas.  ( ) A Constituição adota como forma de Estado a Federação. Esta não poderá ser abolida por meio de alteração ao texto constitucional.  ( ) Nas suas relações internacionais, a República Federativa do Brasil se pauta pela prevalência dos direitos humanos e pela concessão de asilo político.  ( ) A pena de banimento poderá ser aplicada aos estrangeiros nos casos em que for possível sua extradição.  ( ) O Tribunal do Juri é reconhecido pela Constituição Federal e tem como competência os julgamentos dos crimes contra a vida.  A sequência está correta em Alternativas A V, V, F, F. B V, F, V, V. C F, V, F, V. D F, F, V, F.",DIREITO,4
" Sobre o que dispõe a Lei nº 8.112/1990, a respeito da aposentadoria do servidor público civil da União, das autarquias e fundações públicas federais, assinale a afirmativa correta.  Alternativas A Aos setenta anos de idade o servidor público será aposentado de forma compulsória com proventos integrais. B Os inativos não gozam dos benefícios e vantagens que posteriormente forem concedidas aos servidores que se encontram em atividade. C Tratando-se de aposentadoria com proventos proporcionais ao tempo de serviço, estes não poderão ser inferiores a um sexto da última remuneração na carreira. D A aposentadoria voluntária, com proventos integrais, ocorre aos trinta e cinco anos de serviço, para os homens e aos trinta anos de serviço, para as mulheres, respeitadas as disposições constitucionais. ",DIREITO,4
" Ao receber denúncia que apontava para a prática de determinadas irregularidades cometidas por João, servidor público federal, o dirigente do órgão de sua lotação instaurou uma sindicância administrativa para apuração imediata dos fatos denunciados. Considerando o disposto na Lei nº 8.112/1990, assinale a afirmativa correta. Alternativas A O prazo improrrogável para a conclusão de uma sindicância administrativa é de trinta dias. B A denúncia contra João conterá a identificação e o endereço do denunciante; e, será formulada por escrito. C A sindicância administrativa é o procedimento adequado para a imposição de penalidade de suspensão do exercício das funções que não ultrapasse noventa dias. D Os ilícitos que importem em demissão e cassação de aposentadoria não podem ser penalizados no âmbito de uma sindicância administrativa, exigindo-se, exclusivamente nessas duas hipóteses, que haja instauração de processo administrativo. ",DIREITO,4
" O Presidente da República exerce internamente a função de Chefe do Governo Federal, sendo eleito pelo sistema majoritário para um mandato de quatro anos, suscetível de uma recondução. São consideradas competências constitucionais privativas do Presidente da República: Alternativas A A celebração de tratados internacionais e a concessão de indulto. B A deliberação, mediante lei, sobre a extinção de funções ou cargos públicos vagos.  C A nomeação dos Procuradores-Gerais dos Estados e dos Ministros do Supremo Tribunal Federal.  D A iniciativa de projeto de lei que altere a organização judiciária e a decretação de intervenção estadual.",DIREITO,4
" Amanda, servidora pública federal de cargo efetivo, foi cedida temporariamente para exercer cargo em comissão no âmbito de um órgão do estado de Minas Gerais. Nos termos da Lei nº 8.112/1990, assinale a afirmativa correta. Alternativas A O ônus da remuneração de Amanda será do estado de Minas Gerais. B A cessão de servidor público federal depende da expedição de um decreto presidencial, que deverá ser publicado no Diário Oficial da União. C O poder Executivo Federal só poderá designar servidor público para atuar em órgão ou entidade diferente de sua lotação nas hipóteses de exercício de cargo em comissão ou função de confiança. D Os Estados e Municípios, que optarem por ceder servidores para o exercício de função de confiança em órgão ou entidade da União, arcarão com o ônus da remuneração do cargo a ser exercido por seus servidores durante o período de cessã",DIREITO,4
" A Administração pode realizar a contratação direta de obras e serviços nas hipóteses que compreendem os casos de inexigibilidade e de dispensa de licitação. É dispensável a licitação, quando Alternativas A o bem a ser contratado envolva complexidade tecnológica ou a defesa nacional.  B o objeto da contratação for serviço que só pode ser fornecido por representante comercial especializado.  C não surgirem licitantes interessados para contratação que apresente as condições definidas em edital de licitação realizada há menos de um ano.  D a contratação tenha por objeto realização de obra, nos termos de acordo internacional específico aprovado pelo Congresso, em que as condições sejam vantajosas para a Administração. ",DIREITO,4
" A Administração Pública obedece a uma série de princípios no exercício da função administrativa, sendo alguns previstos de modo implícito e outros de modo explícito, seja na legislação ou na Constituição Federal. Essa série de princípios envolvem a moralidade, a legalidade e o interesse público. Além desses, na forma expressamente prevista pela Lei nº 9.784/1999, consta o princípio da: Alternativas A Oralidade. B Cooperação. C Segurança jurídica.  D Concentração dos atos processuais.",DIREITO,4
" À luz da Lei de Licitações e Contratos Administrativos existem diferentes atores que recebem definição legal específica. Nesse sentido, na forma da Lei, o indivíduo que dotado de poder de decisão exerce função em pessoa jurídica de direito privado, integrante da Administração indireta do Estado, é: Alternativas A Diretor.  B Agente. C Autoridade. D Agente público.",DIREITO,4
